b (mm),h (mm),r0 (mm),t (mm),R (%),fy (MPa),fc (MPa),L (mm),e1 (mm),e2 (mm),Nexp (kN),r0/h,b/t,Ac (mm^2),As (mm^2),Re (mm),te (mm),ke,xi,sigma_re (MPa),lambda,lambda_bar,e/h,e1/e2,e_bar
250.0,250.0,0.0,4.0,0.0,315.6,52.56462309,1250.0,100.0,100.0,3282.96,0.0,62.5,58564.0,3872.0,136.53387921855702,4.441281904852076,0.33333333333333337,0.3969611970155828,3.422028723307056,17.31163770415728,0.2203356639389427,0.4,1.0,2.3975424000000003
250.0,250.0,0.0,4.0,0.0,315.6,52.56462309,3750.0,100.0,100.0,2261.52,0.0,62.5,58564.0,3872.0,136.53387921855702,4.441281904852076,0.33333333333333337,0.3969611970155828,3.422028723307056,51.93491311247185,0.6610069918168281,0.4,1.0,2.3975424000000003
250.0,250.0,0.0,4.0,0.0,315.6,52.56462309,1250.0,200.0,200.0,1527.76,0.0,62.5,58564.0,3872.0,136.53387921855702,4.441281904852076,0.33333333333333337,0.3969611970155828,3.422028723307056,17.31163770415728,0.2203356639389427,0.8,1.0,4.795084800000001
250.0,250.0,0.0,4.0,0.0,315.6,61.2,1250.0,100.0,100.0,3282.96,0.0,62.5,58564.0,3872.0,136.53387921855702,4.441281904852076,0.33333333333333337,0.3409496029816886,3.422028723307056,17.31163770415728,0.22918863057056743,0.4,1.0,2.3975424000000003
250.0,250.0,0.0,4.0,0.0,315.6,61.2,1250.0,50.0,50.0,4642.31,0.0,62.5,58564.0,3872.0,136.53387921855702,4.441281904852076,0.33333333333333337,0.3409496029816886,3.422028723307056,17.31163770415728,0.22918863057056743,0.2,1.0,1.1987712000000001
100.0,100.0,0.0,1.99,0.0,345.0,35.2119781,390.0,0.0,0.0,509.0,0.0,50.25125628140704,9219.8404,764.3191999999999,54.173483812255554,2.2007718894102624,0.33333333333333326,0.8122318923603848,4.67182003947334,13.499291871027902,0.1552981946741954,0.0,0.0,0.0
100.0,100.0,0.0,1.97,0.0,345.0,35.2119781,390.0,0.0,0.0,509.0,0.0,50.76142131979695,9227.5236,756.9528,54.19605139559747,2.1790986839255453,0.33333333333333337,0.8037339383768467,4.623885729649199,13.499506037362998,0.15546109070526595,0.0,0.0,0.0
100.0,100.0,0.0,1.98,0.0,345.0,35.2119781,390.0,0.0,0.0,419.0,0.0,50.505050505050505,9223.681600000002,760.6368,54.18476760392652,2.1899364177065124,0.33333333333333326,0.807982030533757,4.647850293963409,13.499399225032203,0.15537938344458857,0.0,0.0,0.0
100.0,100.0,0.0,4.0,0.0,405.0,59.53410453,1500.0,50.0,50.0,1616.7,0.0,25.0,8464.0,1472.0,51.90544168639358,4.3326862084976625,0.33333333333333337,1.1830997235072656,11.268811499209585,51.79498045177737,0.63766414449544,0.5,1.0,2.9808000000000003
100.0,100.0,0.0,4.0,0.0,405.0,59.53410453,1500.0,50.0,50.0,1999.2,0.0,25.0,8464.0,1472.0,51.90544168639358,4.3326862084976625,0.33333333333333337,1.1830997235072656,11.268811499209585,51.79498045177737,0.63766414449544,0.5,1.0,2.9808000000000003
100.0,100.0,0.0,4.0,0.0,405.0,59.53410453,1500.0,30.0,30.0,1222.9,0.0,25.0,8464.0,1472.0,51.90544168639358,4.3326862084976625,0.33333333333333337,1.1830997235072656,11.268811499209585,51.79498045177737,0.63766414449544,0.3,1.0,1.78848
100.0,100.0,0.0,4.0,0.0,405.0,59.53410453,1500.0,30.0,30.0,2020.0,0.0,25.0,8464.0,1472.0,51.90544168639358,4.3326862084976625,0.33333333333333337,1.1830997235072656,11.268811499209585,51.79498045177737,0.63766414449544,0.3,1.0,1.78848
100.0,100.0,0.0,4.0,0.0,405.0,59.53410453,1500.0,30.0,30.0,2226.7,0.0,25.0,8464.0,1472.0,51.90544168639358,4.3326862084976625,0.33333333333333337,1.1830997235072656,11.268811499209585,51.79498045177737,0.63766414449544,0.3,1.0,1.78848
100.0,100.0,0.0,4.0,0.0,405.0,59.53410453,1500.0,30.0,30.0,2083.1,0.0,25.0,8464.0,1472.0,51.90544168639358,4.3326862084976625,0.33333333333333337,1.1830997235072656,11.268811499209585,51.79498045177737,0.63766414449544,0.3,1.0,1.78848
100.0,100.0,0.0,4.0,0.0,405.0,59.53410453,1500.0,30.0,30.0,1058.2,0.0,25.0,8464.0,1472.0,51.90544168639358,4.3326862084976625,0.33333333333333337,1.1830997235072656,11.268811499209585,51.79498045177737,0.63766414449544,0.3,1.0,1.78848
100.0,100.0,0.0,4.0,0.0,405.0,59.53410453,1500.0,30.0,30.0,1089.9,0.0,25.0,8464.0,1472.0,51.90544168639358,4.3326862084976625,0.33333333333333337,1.1830997235072656,11.268811499209585,51.79498045177737,0.63766414449544,0.3,1.0,1.78848
100.0,100.0,0.0,4.0,0.0,405.0,59.53410453,1500.0,30.0,30.0,1882.4,0.0,25.0,8464.0,1472.0,51.90544168639358,4.3326862084976625,0.33333333333333337,1.1830997235072656,11.268811499209585,51.79498045177737,0.63766414449544,0.3,1.0,1.78848
99.85,2.98,0.0,3.0,0.0,389.7,38.96,300.0,0.0,0.0,349.14,0.0,33.28333333333333,-283.42699999999996,544.98,0.0,9.124412620055553,0.0,-19.233166985861786,0.0,326.95900261128975,6.36196247134821,0.0,0.0,0.0
100.06,2.98,0.0,3.0,50.0,389.7,38.05,300.0,0.0,0.0,374.39,0.0,33.35333333333333,-284.0612,546.24,0.0,9.135321778011042,0.0,-19.694607350932447,0.0,327.0062234324662,6.3667121145681635,0.0,0.0,0.0
100.26,2.98,0.0,3.0,100.0,389.7,35.07,300.0,0.0,0.0,389.12,0.0,33.42,-284.6652,547.44,0.0,9.145699354339632,0.0,-21.369619459750275,0.0,327.05100543507007,6.3806757965253125,0.0,0.0,0.0
99.89,3.0,0.0,3.0,0.0,389.7,38.96,300.0,0.0,0.0,174.74,0.0,33.29666666666667,-281.67,545.34,0.0,9.161264524621046,0.0,-19.365923752357325,0.0,324.9371363153379,6.300451397364619,0.0,0.0,0.0
99.86,2.98,0.0,3.0,100.0,389.7,35.07,300.0,0.0,0.0,195.33,0.0,33.28666666666667,-283.4572,545.04,0.0,9.124932399510545,0.0,-21.36660508046737,0.0,326.9612558802858,6.3793902218191025,0.0,0.0,0.0
99.86,2.98,0.0,3.0,50.0,389.7,38.05,300.0,0.0,0.0,186.79,0.0,33.28666666666667,-283.4572,545.04,0.0,9.124932399510545,0.0,-19.693215247621307,0.0,326.9612558802858,6.366068366078296,0.0,0.0,0.0
300.0,300.0,0.0,4.0,0.0,366.0,37.52213817,3000.0,14.0,14.0,3546.0,0.0,75.0,85264.0,4672.0,164.74335839594485,4.453325743625101,0.33333333333333337,0.5344789902346854,3.2978916176789306,34.62869715520159,0.4256027594491421,0.04666666666666667,1.0,0.27980088888888893
300.0,400.0,0.0,4.0,0.0,366.0,37.52213817,3000.0,48.5,48.5,3561.0,0.0,75.0,114464.0,5472.0,190.87960292326002,4.509277285771105,0.33333333333333337,0.46630564964352655,2.882088082953768,25.973832986296035,0.32925069895613396,0.12125,1.0,0.727112
300.0,300.0,0.0,4.0,0.0,366.0,37.52213817,3000.0,268.8,268.8,534.0,0.0,75.0,85264.0,4672.0,164.74335839594485,4.453325743625101,0.33333333333333337,0.5344789902346854,3.2978916176789306,34.62869715520159,0.4256027594491421,0.896,1.0,5.3721770666666675
300.0,300.0,0.0,4.0,0.0,366.0,37.52213817,3000.0,160.5,160.5,902.0,0.0,75.0,85264.0,4672.0,164.74335839594485,4.453325743625101,0.33333333333333337,0.5344789902346854,3.2978916176789306,34.62869715520159,0.4256027594491421,0.535,1.0,3.2077173333333335
200.0,200.0,0.0,4.0,0.0,366.0,37.52213817,3000.0,23.0,23.0,2473.0,0.0,50.0,36864.0,3072.0,108.32440004116921,4.423210197965631,0.33333333333333337,0.8128534643152507,4.98162596743409,51.91993836668145,0.6125488469628418,0.115,1.0,0.6888960000000001
300.0,300.0,0.0,4.0,0.0,366.0,37.52213817,3000.0,110.1,110.1,1409.0,0.0,75.0,85264.0,4672.0,164.74335839594485,4.453325743625101,0.33333333333333337,0.5344789902346854,3.2978916176789306,34.62869715520159,0.4256027594491421,0.367,1.0,2.2004341333333333
100.0,400.0,0.0,4.0,0.0,366.0,37.52213817,3000.0,1.2,48.5,3561.0,0.0,25.0,36064.0,3872.0,107.14255800256137,5.605052236573471,0.33333333333333337,1.047261073811663,6.382303965951755,25.959969183340725,0.33352033009328985,0.12125,0.024742268041237112,0.7263360000000001
100.0,300.0,0.0,4.0,0.0,366.0,37.52213817,3000.0,10.2,9.6,3531.0,0.0,25.0,26864.0,3072.0,92.47203243381944,5.144179092739819,0.33333333333333337,1.1154344144028217,6.786807132885424,34.60404600621147,0.43393572312336165,0.033999999999999996,1.0625,0.2035648
100.0,200.0,0.0,4.0,0.0,366.0,37.52213817,3000.0,15.8,16.7,2473.0,0.0,25.0,17664.0,2272.0,74.98417052652165,4.6765217310783385,0.33333333333333337,1.2546216514431043,7.608747915531863,51.878319170921486,0.6246520372040925,0.08349999999999999,0.9461077844311379,0.4993968
203.0,203.0,0.0,4.37,0.0,411.4,99.1,1800.0,0.0,0.0,4607.17,0.0,46.453089244851256,37736.9476,3395.6648,109.59946849998714,4.824817259138214,0.33333333333333337,0.37354994497476157,6.036920457054024,30.68769003552989,0.4580569719741454,0.0,0.0,0.0
203.0,203.0,0.0,4.37,0.0,411.4,98.9,1800.0,0.0,0.0,4600.76,0.0,46.453089244851256,37736.9476,3395.6648,109.59946849998714,4.824817259138214,0.33333333333333337,0.3743053543680371,6.036920457054024,30.68769003552989,0.45781614307446117,0.0,0.0,0.0
203.0,203.0,0.0,4.36,0.0,404.9,102.6,1800.0,0.0,0.0,4694.4,0.0,46.559633027522935,37744.7184,3388.2432000000003,109.61075229165809,4.8140191754426525,0.33333333333333337,0.3542572946905273,5.927631256923303,30.687820298574117,0.46141547467952293,0.0,0.0,0.0
203.0,203.0,0.0,4.36,0.0,404.9,103.0,1800.0,0.0,0.0,4707.24,0.0,46.559633027522935,37744.7184,3388.2432000000003,109.61075229165809,4.8140191754426525,0.33333333333333337,0.35288153820629226,5.927631256923303,30.687820298574117,0.461890590436473,0.0,0.0,0.0
203.0,203.0,0.0,9.18,0.0,377.7,82.9,1800.0,0.0,0.0,5090.41,0.0,22.113289760348586,34091.929599999996,6779.980799999999,104.17196470625773,9.88912921948932,0.33333333333333326,0.9060858230563226,11.951789257737921,30.590284853297756,0.388998939754435,0.0,0.0,0.0
203.0,203.0,0.0,9.18,0.0,377.7,86.9,1800.0,0.0,0.0,5206.32,0.0,22.113289760348586,34091.929599999996,6779.980799999999,104.17196470625773,9.88912921948932,0.33333333333333326,0.8643787656083906,11.951789257737921,30.590284853297756,0.39289639747606386,0.0,0.0,0.0
203.0,203.0,0.0,9.18,0.0,377.7,89.5,1800.0,0.0,0.0,5281.66,0.0,22.113289760348586,34091.929599999996,6779.980799999999,104.17196470625773,9.88912921948932,0.33333333333333326,0.8392683210208843,11.951789257737921,30.590284853297756,0.39540058852305615,0.0,0.0,0.0
203.0,203.0,0.0,9.18,0.0,377.7,100.2,1800.0,0.0,0.0,5591.73,0.0,22.113289760348586,34091.929599999996,6779.980799999999,104.17196470625773,9.88912921948932,0.33333333333333326,0.7496458556024864,11.951789257737921,30.590284853297756,0.4054746533413699,0.0,0.0,0.0
203.0,203.0,0.0,9.18,0.0,377.7,101.6,1800.0,0.0,0.0,5632.3,0.0,22.113289760348586,34091.929599999996,6779.980799999999,104.17196470625773,9.88912921948932,0.33333333333333326,0.7393160898756806,11.951789257737921,30.590284853297756,0.406766172500274,0.0,0.0,0.0
203.0,203.0,0.0,9.18,0.0,377.7,101.8,1800.0,0.0,0.0,5638.09,0.0,22.113289760348586,34091.929599999996,6779.980799999999,104.17196470625773,9.88912921948932,0.33333333333333326,0.7378636024692451,11.951789257737921,30.590284853297756,0.4069501882731116,0.0,0.0,0.0
100.0,100.0,0.0,1.9,0.0,404.0,97.3,1500.0,0.0,0.0,833.33,0.0,52.631578947368425,9254.44,731.12,54.27503793729416,2.1031712137724696,0.33333333333333326,0.32802507622651506,5.218366813768936,51.923994453431646,0.7827340930804313,0.0,0.0,0.0
100.0,100.0,0.0,1.9,0.0,404.0,97.3,1500.0,0.0,0.0,875.0,0.0,52.631578947368425,9254.44,731.12,54.27503793729416,2.1031712137724696,0.33333333333333326,0.32802507622651506,5.218366813768936,51.923994453431646,0.7827340930804313,0.0,0.0,0.0
203.0,203.0,0.0,4.36,0.0,404.9,102.1,1800.0,0.0,0.0,4678.36,0.0,46.559633027522935,37744.7184,3388.2432000000003,109.61075229165809,4.8140191754426525,0.33333333333333337,0.3559921492188845,5.927631256923303,30.687820298574117,0.46082031384897776,0.0,0.0,0.0
203.0,203.0,0.0,4.37,0.0,411.4,98.6,1800.0,0.0,0.0,4591.14,0.0,46.453089244851256,37736.9476,3395.6648,109.59946849998714,4.824817259138214,0.33333333333333337,0.3754442144726052,6.036920457054024,30.68769003552989,0.45745446510808757,0.0,0.0,0.0
180.0,180.0,0.0,6.66,0.0,805.0,94.5,1080.0,0.0,0.0,6195.12,0.0,27.027027027027028,27782.222400000002,4440.3552,94.03911978574003,7.236568355118166,0.33333333333333337,1.3614910807135427,20.648986432961365,20.727623308039927,0.3348699287450306,0.0,0.0,0.0
180.0,180.0,0.0,9.45,0.0,837.0,91.7,1080.0,0.0,0.0,7412.5,0.0,19.047619047619047,25953.21,6089.579999999999,90.89094190954354,10.10181445402496,0.33333333333333337,2.1416691543349393,31.00865909694167,20.669716979194465,0.33289238949051037,0.0,0.0,0.0
284.8,284.8,0.0,8.9,0.0,600.0,110.0,1500.0,0.0,0.0,13845.45,0.0,32.0,71289.0,9505.2,150.63861880725094,9.728437056197578,0.33333333333333337,0.7272727272727273,12.916258968950801,18.209247743073202,0.2842305994872743,0.0,0.0,0.0
284.8,284.8,0.0,8.9,0.0,600.0,110.0,1500.0,0.0,0.0,14523.81,0.0,32.0,71289.0,9505.2,150.63861880725094,9.728437056197578,0.33333333333333337,0.7272727272727273,12.916258968950801,18.209247743073202,0.2842305994872743,0.0,0.0,0.0
292.8,292.8,0.0,6.1,0.0,660.0,110.0,1500.0,0.0,0.0,12318.18,0.0,48.00000000000001,78736.36000000002,6846.64,158.31159714350045,6.739652440582859,0.33333333333333337,0.5217391304347826,9.365855462782203,17.731010636351765,0.29286812918704536,0.0,0.0,0.0
292.8,292.8,0.0,6.1,0.0,660.0,110.0,1500.0,0.0,0.0,12340.91,0.0,48.00000000000001,78736.36000000002,6846.64,158.31159714350045,6.739652440582859,0.33333333333333337,0.5217391304347826,9.365855462782203,17.731010636351765,0.29286812918704536,0.0,0.0,0.0
275.2,275.2,0.0,8.6,0.0,269.0,110.0,1500.0,0.0,0.0,11409.09,0.0,32.0,66564.0,8875.199999999999,145.56091255532112,9.400512211606667,0.33333333333333337,0.32606060606060605,5.790789437746288,18.84445405969204,0.25772919382636666,0.0,0.0,0.0
275.2,275.2,0.0,8.6,0.0,269.0,110.0,1500.0,0.0,0.0,11431.82,0.0,32.0,66564.0,8875.199999999999,145.56091255532112,9.400512211606667,0.33333333333333337,0.32606060606060605,5.790789437746288,18.84445405969204,0.25772919382636666,0.0,0.0,0.0
278.4,278.4,0.0,5.8,0.0,471.0,110.0,1500.0,0.0,0.0,11780.0,0.0,48.0,71182.23999999998,6189.759999999998,150.52578089054137,6.408194123832885,0.33333333333333326,0.3723320158102767,6.683815034803666,18.648131876163063,0.29250510354793435,0.0,0.0,0.0
278.4,278.4,0.0,5.8,0.0,471.0,110.0,1500.0,0.0,0.0,11350.0,0.0,48.0,71182.23999999998,6189.759999999998,150.52578089054137,6.408194123832885,0.33333333333333326,0.3723320158102767,6.683815034803666,18.648131876163063,0.29250510354793435,0.0,0.0,0.0
210.0,210.0,0.0,5.84,0.0,323.0,88.2,1260.0,0.0,0.0,4858.97,0.0,35.95890410958904,39330.8224,4632.7552,111.89007820919103,6.406335016604814,0.33333333333333326,0.4313603887164655,6.1645209997817885,20.752436418553906,0.27922136394367075,0.0,0.0,0.0
210.0,210.0,0.0,4.5,0.0,326.0,88.2,1260.0,0.0,0.0,4477.5,0.0,46.666666666666664,40401.0,3618.0,113.40210629309901,4.968848252026973,0.33333333333333337,0.3309980708701391,4.761359328941516,20.765513011053805,0.2916680806061494,0.0,0.0,0.0
210.0,210.0,0.0,8.83,0.0,588.0,39.3,1260.0,0.0,0.0,5155.56,0.0,23.78255945639864,36994.6756,6793.4488,108.51622449957544,9.543899564249202,0.33333333333333337,2.7474883456220573,17.23801508225309,20.710984816797886,0.27129511472851836,0.0,0.0,0.0
210.0,210.0,0.0,8.83,0.0,588.0,88.4,1260.0,0.0,0.0,6971.05,0.0,23.78255945639864,36994.6756,6793.4488,108.51622449957544,9.543899564249202,0.33333333333333337,1.221451266775417,17.23801508225309,20.710984816797886,0.30080168650487926,0.0,0.0,0.0
210.0,210.0,0.0,8.83,0.0,588.0,91.7,1260.0,0.0,0.0,6400.0,0.0,23.78255945639864,36994.6756,6793.4488,108.51622449957544,9.543899564249202,0.33333333333333337,1.1774950052665962,17.23801508225309,20.710984816797886,0.302663989443447,0.0,0.0,0.0
210.0,210.0,0.0,5.95,0.0,609.0,39.3,1260.0,0.0,0.0,4065.79,0.0,35.29411764705882,39243.61,4714.78,111.76595650081052,6.5234771681469255,0.33333333333333337,1.861732257977504,11.84856200039967,20.751212012795783,0.27753680854928764,0.0,0.0,0.0
210.0,210.0,0.0,5.95,0.0,609.0,93.7,1260.0,0.0,0.0,6231.58,0.0,35.29411764705882,39243.61,4714.78,111.76595650081052,6.5234771681469255,0.33333333333333337,0.7808546183406179,11.84856200039967,20.751212012795783,0.3174682646107664,0.0,0.0,0.0
210.0,210.0,0.0,5.95,0.0,609.0,91.7,1260.0,0.0,0.0,6269.57,0.0,35.29411764705882,39243.61,4714.78,111.76595650081052,6.5234771681469255,0.33333333333333337,0.7978852534189302,11.84856200039967,20.751212012795783,0.3161290061057762,0.0,0.0,0.0
180.0,180.0,0.0,9.45,0.0,837.0,42.3,1080.0,0.0,0.0,5990.7,0.0,19.047619047619047,25953.21,6089.579999999999,90.89094190954354,10.10181445402496,0.33333333333333337,4.642814691548794,31.00865909694167,20.669716979194465,0.3126951467475772,0.0,0.0,0.0
180.0,180.0,0.0,9.45,0.0,837.0,94.5,1080.0,0.0,0.0,7326.19,0.0,19.047619047619047,25953.21,6089.579999999999,90.89094190954354,10.10181445402496,0.33333333333333337,2.078212290502793,31.00865909694167,20.669716979194465,0.3340254736089565,0.0,0.0,0.0
180.0,180.0,0.0,9.45,0.0,837.0,94.5,1080.0,0.0,0.0,7352.78,0.0,19.047619047619047,25953.21,6089.579999999999,90.89094190954354,10.10181445402496,0.33333333333333337,2.078212290502793,31.00865909694167,20.669716979194465,0.3340254736089565,0.0,0.0,0.0
100.0,100.0,0.0,1.9,0.0,404.0,72.3,1500.0,0.0,0.0,833.33,0.0,52.631578947368425,9254.44,731.12,54.27503793729416,2.1031712137724696,0.33333333333333326,0.4414500680060846,5.218366813768936,51.923994453431646,0.7256412149102577,0.0,0.0,0.0
180.0,180.0,0.0,6.66,0.0,805.0,42.3,1080.0,0.0,0.0,4769.05,0.0,27.027027027027028,27782.222400000002,4440.3552,94.03911978574003,7.236568355118166,0.33333333333333337,3.041629010104723,20.648986432961365,20.727623308039927,0.30713592156226316,0.0,0.0,0.0
180.0,180.0,0.0,6.66,0.0,805.0,94.5,1080.0,0.0,0.0,6249.3,0.0,27.027027027027028,27782.222400000002,4440.3552,94.03911978574003,7.236568355118166,0.33333333333333337,1.3614910807135427,20.648986432961365,20.727623308039927,0.3348699287450306,0.0,0.0,0.0
210.0,210.0,0.0,8.83,0.0,609.0,88.3,1260.0,0.0,0.0,6957.89,0.0,23.78255945639864,36994.6756,6793.4488,108.51622449957544,9.543899564249202,0.33333333333333337,1.2665072267859,17.853658478047844,20.710984816797886,0.30368504920550243,0.0,0.0,0.0
180.0,180.0,0.0,9.45,0.0,837.0,84.4,1080.0,0.0,0.0,7133.33,0.0,19.047619047619047,25953.21,6089.579999999999,90.89094190954354,10.10181445402496,0.33333333333333337,2.326908311048743,31.00865909694167,20.669716979194465,0.32992425699195027,0.0,0.0,0.0
100.0,100.0,0.0,1.9,0.0,404.0,72.3,1500.0,0.0,0.0,750.0,0.0,52.631578947368425,9254.44,731.12,54.27503793729416,2.1031712137724696,0.33333333333333326,0.4414500680060846,5.218366813768936,51.923994453431646,0.7256412149102577,0.0,0.0,0.0
210.0,210.0,0.0,5.95,0.0,609.0,88.3,1260.0,0.0,0.0,6046.15,0.0,35.29411764705882,39243.61,4714.78,111.76595650081052,6.5234771681469255,0.33333333333333337,0.8286079019084474,11.84856200039967,20.751212012795783,0.3138310685000534,0.0,0.0,0.0
100.0,100.0,0.0,1.9,0.0,282.0,97.3,1500.0,0.0,0.0,817.5,0.0,52.631578947368425,9254.44,731.12,54.27503793729416,2.1031712137724696,0.33333333333333326,0.22896799875217141,3.6425233700070296,51.923994453431646,0.7529764611911409,0.0,0.0,0.0
250.0,250.0,0.0,5.0,0.0,389.0,123.1,1250.0,0.0,0.0,8997.38,0.0,50.0,57600.0,4800.0,135.4055000514615,5.529012747457074,0.33333333333333337,0.2633360411589494,5.294678965387633,17.306646122227146,0.27499534907816653,0.0,0.0,0.0
250.0,250.0,0.0,6.0,0.0,390.0,128.1,1250.0,0.0,0.0,9542.06,0.0,41.666666666666664,56644.0,5712.0,134.27712088436598,6.607694702255884,0.33333333333333337,0.3070080491212879,6.397220208742793,17.300543344068704,0.2705544059180901,0.0,0.0,0.0
250.0,250.0,0.0,5.0,0.0,389.0,124.8,1250.0,0.0,0.0,9093.86,0.0,50.0,57600.0,4800.0,135.4055000514615,5.529012747457074,0.33333333333333337,0.25974893162393164,5.294678965387633,17.306646122227146,0.2760565028199135,0.0,0.0,0.0
150.0,150.0,0.0,2.89,0.0,319.0,100.5,800.0,0.0,0.0,2222.22,0.0,51.90311418685121,20799.4084,1667.1832000000002,81.36742173925741,3.1981635489300544,0.33333333333333337,0.25442334851881215,4.179453931730287,18.46148735968616,0.2728942614341761,0.0,0.0,0.0
150.0,150.0,0.0,2.89,0.0,319.0,100.5,1100.0,0.0,0.0,2222.22,0.0,51.90311418685121,20799.4084,1667.1832000000002,81.36742173925741,3.1981635489300544,0.33333333333333337,0.25442334851881215,4.179453931730287,25.384545119568468,0.37522960947199213,0.0,0.0,0.0
149.3,149.3,0.0,2.89,0.0,319.3,106.4,801.0,0.0,0.0,2292.3,0.0,51.66089965397924,20597.990400000002,1659.0912000000003,80.97248903077399,3.1978686426928817,0.33333333333333337,0.24171449736381087,4.203400726320644,18.57110017628823,0.27888631684801896,0.0,0.0,0.0
150.0,150.0,0.0,2.89,0.0,319.0,100.5,1100.0,0.0,0.0,2241.38,0.0,51.90311418685121,20799.4084,1667.1832000000002,81.36742173925741,3.1981635489300544,0.33333333333333337,0.25442334851881215,4.179453931730287,25.384545119568468,0.37522960947199213,0.0,0.0,0.0
148.3,148.3,0.0,2.89,0.0,319.3,93.3,1101.0,0.0,0.0,2052.0,0.0,51.31487889273357,20311.9504,1647.5312000000001,80.40829944722623,3.1974425131860755,0.33333333333333337,0.2775871098665305,4.232330084824897,25.698435324243967,0.37127679133385777,0.0,0.0,0.0
150.3,150.3,0.0,2.89,0.0,319.3,91.0,1099.0,0.0,0.0,2064.61,0.0,52.00692041522492,20886.030400000003,1670.6512000000002,81.53667861432174,3.198289095473285,0.33333333333333337,0.2806644504125822,4.174864308675459,25.31092161765724,0.36387296224996324,0.0,0.0,0.0
149.8,149.8,0.0,2.89,0.0,319.3,97.6,1100.0,0.0,0.0,2162.19,0.0,51.83391003460208,20741.760400000003,1664.8712000000003,81.25458382254787,3.1980795715578836,0.33333333333333337,0.2625935946965472,4.189083902140291,25.418385869876378,0.37255181978943164,0.0,0.0,0.0
151.8,151.8,0.0,4.78,0.0,316.6,107.8,1101.0,0.0,0.0,2633.99,0.0,31.757322175732217,20232.217600000004,2719.6288000000004,80.25032636383287,5.223644032375162,0.33333333333333337,0.3947828645723552,6.869362304945973,25.07513115641929,0.3478957766872872,0.0,0.0,0.0
100.0,100.0,0.0,1.9,0.0,282.0,72.3,1500.0,0.0,0.0,680.0,0.0,52.631578947368425,9254.44,731.12,54.27503793729416,2.1031712137724696,0.33333333333333326,0.30814088905375214,3.6425233700070296,51.923994453431646,0.6912726916858568,0.0,0.0,0.0
180.0,180.0,0.0,3.0,0.0,703.0,63.06983786,900.0,50.0,50.0,2008.0,0.0,60.0,30276.0,2088.0,98.16898753730959,3.3287028622862067,0.33333333333333337,0.7687154472841649,7.945748010279538,17.31088289679838,0.2633716394213843,0.2777777777777778,1.0,1.6648148148148147
180.0,180.0,0.0,3.0,0.0,703.0,63.06983786,900.0,100.0,100.0,1281.0,0.0,60.0,30276.0,2088.0,98.16898753730959,3.3287028622862067,0.33333333333333337,0.7687154472841649,7.945748010279538,17.31088289679838,0.2633716394213843,0.5555555555555556,1.0,3.3296296296296295
180.0,180.0,0.0,3.0,0.0,703.0,63.06983786,900.0,50.0,50.0,2222.0,0.0,60.0,30276.0,2088.0,98.16898753730959,3.3287028622862067,0.33333333333333337,0.7687154472841649,7.945748010279538,17.31088289679838,0.2633716394213843,0.2777777777777778,1.0,1.6648148148148147
180.0,180.0,0.0,3.0,0.0,703.0,63.06983786,900.0,0.0,0.0,4023.0,0.0,60.0,30276.0,2088.0,98.16898753730959,3.3287028622862067,0.33333333333333337,0.7687154472841649,7.945748010279538,17.31088289679838,0.2633716394213843,0.0,0.0,0.0
180.0,180.0,0.0,3.0,0.0,703.0,41.09095497,1800.0,100.0,100.0,1136.0,0.0,60.0,30276.0,2088.0,98.16898753730959,3.3287028622862067,0.33333333333333337,1.1798888260466645,7.945748010279538,34.62176579359676,0.4927868584245859,0.5555555555555556,1.0,3.3296296296296295
180.0,180.0,0.0,3.0,0.0,703.0,63.06983786,600.0,100.0,100.0,1332.0,0.0,60.0,30276.0,2088.0,98.16898753730959,3.3287028622862067,0.33333333333333337,0.7687154472841649,7.945748010279538,11.540588597865586,0.17558109294758953,0.5555555555555556,1.0,3.3296296296296295
180.0,180.0,0.0,3.0,0.0,703.0,63.06983786,1200.0,0.0,0.0,3880.0,0.0,60.0,30276.0,2088.0,98.16898753730959,3.3287028622862067,0.33333333333333337,0.7687154472841649,7.945748010279538,23.081177195731172,0.35116218589517906,0.0,0.0,0.0
180.0,180.0,0.0,3.0,0.0,703.0,63.06983786,600.0,0.0,0.0,3933.0,0.0,60.0,30276.0,2088.0,98.16898753730959,3.3287028622862067,0.33333333333333337,0.7687154472841649,7.945748010279538,11.540588597865586,0.17558109294758953,0.0,0.0,0.0
180.0,180.0,0.0,3.0,0.0,703.0,63.06983786,900.0,0.0,0.0,3498.0,0.0,60.0,30276.0,2088.0,98.16898753730959,3.3287028622862067,0.33333333333333337,0.7687154472841649,7.945748010279538,17.31088289679838,0.2633716394213843,0.0,0.0,0.0
180.0,180.0,0.0,3.0,0.0,703.0,63.06983786,1200.0,50.0,50.0,2033.0,0.0,60.0,30276.0,2088.0,98.16898753730959,3.3287028622862067,0.33333333333333337,0.7687154472841649,7.945748010279538,23.081177195731172,0.35116218589517906,0.2777777777777778,1.0,1.6648148148148147
180.0,180.0,0.0,3.0,0.0,703.0,63.06983786,1200.0,100.0,100.0,1221.0,0.0,60.0,30276.0,2088.0,98.16898753730959,3.3287028622862067,0.33333333333333337,0.7687154472841649,7.945748010279538,23.081177195731172,0.35116218589517906,0.5555555555555556,1.0,3.3296296296296295
